%frequency sig_1.db sig_1.deg
7.42798248256  0 0
7.53142016597  0 0
7.63629826128  0 0
7.74263682681  0 0
7.8504562002  0 0
7.95977700231  0 0
8.07062014115  0 0
8.18300681587  0 0
8.29695852083  0 0
8.41249704974  0 0
8.52964449974  0 0
8.64842327573  0 0
8.76885609459  0 0
8.89096598953  0 0
9.01477631452  0 0
9.14031074876  0 0
9.26759330115  0 0
9.39664831495  0 0
9.52750047243  0 0
9.66017479952  0 0
9.7946966707  0 0
9.93109181375  0 0
10.0693863148  0 0
10.2096066231  0 0
10.3517795563  0 0
10.4959323056  0 0
10.6420924406  0 0
10.7902879152  0 0
10.9405470721  0 0
11.092898649  0 0
11.2473717836  0 0
11.4039960197  0 0
11.5628013121  0 0
11.7238180329  0 0
11.8870769771  0 0
12.0526093687  0 0
12.2204468663  0 0
12.3906215695  0 0
12.5631660247  0 0
12.7381132319  0 0
12.9154966501  0 0
13.0953502048  0 0
13.2777082936  0 0
13.462605793  0 0
13.6500780655  0 0
13.8401609657  0 0
14.0328908479  0 0
14.2283045721  0 0
14.4264395122  0 0
14.627333562  0 0
14.8310251434  0 0
15.037553213  0 0
15.2469572702  0 0
15.4592773642  0 0
15.6745541021  0 0
15.8928286562  0 0
16.1141427725  0 0
16.3385387781  0 0
16.5660595895  0 0
16.7967487209  0 0
17.0306502925  0 0
17.2678090388  0 0
17.5082703174  0 0
17.7520801172  0 0
17.9992850678  0 0
18.2499324482  0 0
18.5040701954  0 0
18.7617469144  0 0
19.0230118867  0 0
19.2879150802  0 0
19.5565071587  0 0
19.8288394913  0 0
20.1049641626  0 0
20.3849339825  0 0
20.6688024963  0 0
20.9566239948  0 0
21.248453525  0 0
21.5443469003  0 0
21.8443607115  0 0
22.1485523373  0 0
22.4569799554  0 0
22.7697025538  0 0
23.0867799419  0 0
23.4082727618  0 0
23.7342425002  0 0
24.0647515002  0 0
24.3998629726  0 0
24.7396410089  0 0
25.0841505928  0 0
25.433457613  0 0
25.7876288759  0 0
26.146732118  0 0
26.5108360191  0 0
26.8800102154  0 0
27.2543253128  0 0
27.6338529005  0 0
28.0186655646  0 0
28.4088369018  0 0
28.804441534  0 0
29.2055551218  0 0
29.6122543799  0 0
30.0246170909  0 0
30.4427221206  0 0
30.8666494334  0 0
31.2964801067  0 0
31.7322963473  0 0
32.1741815068  0 0
32.6222200971  0 0
33.0764978074  0 0
33.53710152  0 0
34.004119327  0 0
34.4776405473  0 0
34.9577557436  0 0
35.4445567397  0 0
35.938136638  0 0
36.4385898376  0 0
36.946012052  0 0
37.4605003275  0 0
37.9821530619  0 0
38.5110700233  0 0
39.0473523689  0 0
39.5911026647  0 0
40.142424905  0 0
40.7014245322  0 0
41.268208457  0 0
41.842885079  0 0
42.4255643072  0 0
43.0163575811  0 0
43.6153778921  0 0
44.2227398051  0 0
44.8385594802  0 0
45.4629546953  0 0
46.0960448683  0 0
46.7379510799  0 0
47.3887960972  0 0
48.0487043966  0 0
48.7178021879  0 0
49.3962174388  0 0
50.0840798985  0 0
50.7815211233  0 0
51.4886745014  0 0
52.2056752785  0 0
52.9326605836  0 0
53.6697694554  0 0
54.4171428687  0 0
55.1749237613  0 0
55.9432570617  0 0
56.7222897164  0 0
57.5121707184  0 0
58.3130511353  0 0
59.1250841383  0 0
59.9484250319  0 0
60.783231283  0 0
61.6296625513  0 0
62.4878807201  0 0
63.3580499266  0 0
64.2403365939  0 0
65.1349094627  0 0
66.0419396233  0 0
66.9616005485  0 0
67.894068127  0 0
68.8395206965  0 0
69.7981390783  0 0
70.7701066118  0 0
71.7556091894  0 0
72.754835292  0 0
73.7679760253  0 0
74.7952251562  0 0
75.83677915  0 0
76.8928372076  0 0
77.9636013041  0 0
79.049276227  0 0
80.1500696157  0 0
81.2661920009  0 0
82.3978568453  0 0
83.5452805838  0 0
84.7086826656  0 0
85.8882855955  0 0
87.0843149769  0 0
88.2969995549  0 0
89.52657126  0 0
90.7732652521  0 0
92.0373199662  0 0
93.3189771573  0 0
94.6184819472  0 0
95.9360828709  0 0
97.2720319245  0 0
98.6265846131  0 0
100  0 0
101.392540756  0 0
102.804473209  0 0
104.236067398  0 0
105.687597118  0 0
107.159339982  0 0
108.651577465  0 0
110.164594963  0 0
111.698681847  0 0
113.254131515  0 0
114.831241454  0 0
116.430313292  0 0
118.051652857  0 0
119.695570236  0 0
121.362379834  0 0
123.052400436  0 0
124.765955263  0 0
126.50337204  0 0
128.264983053  0 0
130.051125217  0 0
131.862140139  0 0
133.698374182  0 0
135.560178533  0 0
137.447909268  0 0
139.361927422  0 0
141.30259906  0 0
143.270295341  0 0
145.265392595  0 0
147.288272391  0 0
149.339321612  0 0
151.41893253  0 0
153.527502878  0 0
155.665435927  0 0
157.833140565  0 0
160.031031374  0 0
162.259528708  0 0
164.519058775  0 0
166.81005372  0 0
169.132951703  0 0
171.488196987  0 0
173.876240022  0 0
176.297537529  0 0
178.75255259  0 0
181.241754737  0 0
183.765620039  0 0
186.324631193  0 0
188.919277621  0 0
191.550055557  0 0
194.217468149  0 0
196.922025548  0 0
199.664245011  0 0
202.444650998  0 0
205.263775271  0 0
208.122156999  0 0
211.020342857  0 0
213.958887134  0 0
216.938351839  0 0
219.959306803  0 0
223.022329797  0 0
226.128006634  0 0
229.276931287  0 0
232.469705999  0 0
235.7069414  0 0
238.989256623  0 0
242.317279424  0 0
245.691646298  0 0
249.113002607  0 0
252.582002696  0 0
256.099310026  0 0
259.665597293  0 0
263.281546565  0 0
266.947849403  0 0
270.665207003  0 0
274.434330323  0 0
278.255940221  0 0
282.130767594  0 0
286.059553518  0 0
290.043049386  0 0
294.082017059  0 0
298.177229002  0 0
302.329468441  0 0
306.539529506  0 0
310.808217387  0 0
315.136348487  0 0
319.524750576  0 0
323.974262953  0 0
328.485736603  0 0
333.060034362  0 0
337.698031083  0 0
342.400613797  0 0
347.168681893  0 0
352.00314728  0 0
356.904934568  0 0
361.874981241  0 0
366.91423784  0 0
372.023668141  0 0
377.204249342  0 0
382.456972247  0 0
387.782841459  0 0
393.182875571  0 0
398.658107358  0 0
404.20958398  0 0
409.838367176  0 0
415.545533472  0 0
421.332174385  0 0
427.199396631  0 0
433.148322338  0 0
439.18008926  0 0
445.295850994  0 0
451.496777204  0 0
457.784053838  0 0
464.158883361  0 0
470.622484984  0 0
477.176094894  0 0
483.820966493  0 0
490.558370637  0 0
497.389595879  0 0
504.315948717  0 0
511.338753841  0 0
518.459354389  0 0
525.679112202  0 0
532.999408084  0 0
540.421642071  0 0
547.94723369  0 0
555.57762224  0 0
563.31426706  0 0
571.158647813  0 0
579.112264764  0 0
587.176639073  0 0
595.353313081  0 0
603.643850608  0 0
612.049837248  0 0
620.572880678  0 0
629.214610961  0 0
637.976680861  0 0
646.860766155  0 0
655.868565957  0 0
665.001803043  0 0
674.262224178  0 0
683.651600451  0 0
693.171727616  0 0
702.824426431  0 0
712.611543011  0 0
722.534949179  0 0
732.596542822  0 0
742.798248256  0 0
753.142016597  0 0
763.629826128  0 0
774.263682681  0 0
785.04562002  0 0
795.977700231  0 0
807.062014115  0 0
818.300681587  0 0
829.695852083  0 0
841.249704974  0 0
852.964449974  0 0
864.842327573  0 0
876.885609459  0 0
889.096598953  0 0
901.477631452  0 0
914.031074876  0 0
926.759330115  0 0
939.664831495  0 0
952.750047243  0 0
966.017479952  0 0
979.46966707  0 0
993.109181375  0 0
1006.93863148  0 0
1020.96066231  0 0
1035.17795563  0 0
1049.59323056  0 0
1064.20924406  0 0
1079.02879152  0 0
1094.05470721  0 0
1109.2898649  0 0
1124.73717836  0 0
1140.39960197  0 0
1156.28013121  0 0
1172.38180329  0 0
1188.70769771  0 0
1205.26093687  0 0
1222.04468663  0 0
1239.06215695  0 0
1256.31660247  0 0
1273.81132319  0 0
1291.54966501  0 0
1309.53502048  0 0
1327.77082936  0 0
1346.2605793  0 0
1365.00780655  0 0
1384.01609657  0 0
1403.28908479  0 0
1422.83045721  0 0
1442.64395122  0 0
1462.7333562  0 0
1483.10251434  0 0
1503.7553213  0 0
1524.69572702  0 0
1545.92773642  0 0
1567.45541021  0 0
1589.28286562  0 0
1611.41427725  0 0
1633.85387781  0 0
1656.60595895  0 0
1679.67487209  0 0
1703.06502925  0 0
1726.78090388  0 0
1750.82703174  0 0
1775.20801172  0 0
1799.92850678  0 0
1824.99324482  0 0
1850.40701954  0 0
1876.17469144  0 0
1902.30118867  0 0
1928.79150802  0 0
1955.65071587  0 0
1982.88394913  0 0
2010.49641626  0 0
2038.49339825  0 0
2066.88024963  0 0
2095.66239948  0 0
2124.8453525  0 0
2154.43469003  0 0
2184.43607115  0 0
2214.85523373  0 0
2245.69799554  0 0
2276.97025538  0 0
2308.67799419  0 0
2340.82727618  0 0
2373.42425002  0 0
2406.47515002  0 0
2439.98629726  0 0
2473.96410089  0 0
2508.41505928  0 0
2543.3457613  0 0
2578.76288759  0 0
2614.6732118  0 0
2651.08360191  0 0
2688.00102154  0 0
2725.43253128  0 0
2763.38529005  0 0
2801.86655646  0 0
2840.88369018  0 0
2880.4441534  0 0
2920.55551218  0 0
2961.22543799  0 0
3002.46170909  0 0
3044.27221206  0 0
3086.66494334  0 0
3129.64801067  0 0
3173.22963473  0 0
3217.41815068  0 0
3262.22200971  0 0
3307.64978074  0 0
3353.710152  0 0
3400.4119327  0 0
3447.76405473  0 0
3495.77557436  0 0
3544.45567397  0 0
3593.8136638  0 0
3643.85898376  0 0
3694.6012052  0 0
3746.05003275  0 0
3798.21530619  0 0
3851.10700233  0 0
3904.73523689  0 0
3959.11026647  0 0
4014.2424905  0 0
4070.14245322  0 0
4126.8208457  0 0
4184.2885079  0 0
4242.55643072  0 0
4301.63575811  0 0
4361.53778921  0 0
4422.27398051  0 0
4483.85594802  0 0
4546.29546953  0 0
4609.60448683  0 0
4673.79510799  0 0
4738.87960972  0 0
4804.87043966  0 0
4871.78021879  0 0
4939.62174388  0 0
5008.40798985  0 0
5078.15211233  0 0
5148.86745014  0 0
5220.56752785  0 0
5293.26605836  0 0
5366.97694554  0 0
5441.71428687  0 0
5517.49237613  0 0
5594.32570617  0 0
5672.22897164  0 0
5751.21707184  0 0
5831.30511353  0 0
5912.50841383  0 0
5994.84250319  0 0
6078.3231283  0 0
6162.96625513  0 0
6248.78807201  0 0
6335.80499266  0 0
6424.03365939  0 0
6513.49094627  0 0
6604.19396233  0 0
6696.16005485  0 0
6789.4068127  0 0
6883.95206965  0 0
6979.81390783  0 0
7077.01066118  0 0
7175.56091894  0 0
7275.4835292  0 0
7376.79760253  0 0
7479.52251562  0 0
7583.677915  0 0
7689.28372076  0 0
7796.36013041  0 0
7904.9276227  0 0
8015.00696157  0 0
8126.61920009  0 0
8239.78568453  0 0
8354.52805838  0 0
8470.86826656  0 0
8588.82855955  0 0
8708.43149769  0 0
8829.69995549  0 0
8952.657126  0 0
9077.32652521  0 0
9203.73199662  0 0
9331.89771573  0 0
9461.84819472  0 0
9593.60828709  0 0
9727.20319245  0 0
9862.65846131  0 0
10000  0 0
10139.2540756  0 0
10280.4473209  0 0
10423.6067398  0 0
10568.7597118  0 0
10715.9339982  0 0
10865.1577465  0 0
11016.4594963  0 0
11169.8681847  0 0
11325.4131515  0 0
11483.1241454  0 0
11643.0313292  0 0
11805.1652857  0 0
11969.5570236  0 0
12136.2379834  0 0
12305.2400436  0 0
12476.5955263  0 0
12650.337204  0 0
12826.4983053  0 0
13005.1125217  0 0
13186.2140139  0 0
13369.8374182  0 0
13556.0178533  0 0
13744.7909268  0 0
13936.1927422  0 0
14130.259906  0 0
14327.0295341  0 0
14526.5392595  0 0
14728.8272391  0 0
14933.9321612  0 0
15141.893253  0 0
15352.7502878  0 0
15566.5435927  0 0
15783.3140565  0 0
16003.1031374  0 0
16225.9528708  0 0
16451.9058775  0 0
16681.005372  0 0
16913.2951703  0 0
17148.8196987  0 0
17387.6240022  0 0
17629.7537529  0 0
17875.255259  0 0
18124.1754737  0 0
18376.5620039  0 0
18632.4631193  0 0
18891.9277621  0 0
19155.0055557  0 0
19421.7468149  0 0
19692.2025548  0 0
19966.4245011  0 0
20244.4650998  0 0
20526.3775271  0 0
20812.2156999  0 0
21102.0342857  0 0
21395.8887134  0 0
21693.8351839  0 0
21995.9306803  0 0
22302.2329797  0 0
22612.8006634  0 0
22927.6931287  0 0
23246.9705999  0 0
23570.69414  0 0
23898.9256623  0 0
24231.7279424  0 0
24569.1646298  0 0
24911.3002607  0 0
25258.2002696  0 0
25609.9310026  0 0
25966.5597293  0 0
26328.1546565  0 0
26694.7849403  0 0
27066.5207003  0 0
27443.4330323  0 0
27825.5940221  0 0
28213.0767594  0 0
28605.9553518  0 0
29004.3049386  0 0
29408.2017059  0 0
29817.7229002  0 0
30232.9468441  0 0
30653.9529506  0 0
31080.8217387  0 0
31513.6348487  0 0
31952.4750576  0 0
32397.4262953  0 0
32848.5736603  0 0
33306.0034362  0 0
33769.8031083  0 0
34240.0613797  0 0
34716.8681893  0 0
35200.314728  0 0
35690.4934568  0 0
36187.4981241  0 0
36691.423784  0 0
37202.3668141  0 0
37720.4249342  0 0
38245.6972247  0 0
38778.2841459  0 0
39318.2875571  0 0
39865.8107358  0 0
40420.958398  0 0
40983.8367176  0 0
41554.5533472  0 0
42133.2174385  0 0
42719.9396631  0 0
43314.8322338  0 0
43918.008926  0 0
44529.5850994  0 0
45149.6777204  0 0
45778.4053838  0 0
46415.8883361  0 0
47062.2484984  0 0
47717.6094894  0 0
48382.0966493  0 0
49055.8370636  0 0
49738.9595879  0 0
50431.5948717  0 0
51133.8753841  0 0
51845.9354389  0 0
52567.9112202  0 0
53299.9408084  0 0
54042.1642071  0 0
54794.723369  0 0
55557.762224  0 0
56331.426706  0 0
57115.8647813  0 0
57911.2264764  0 0
58717.6639073  0 0
59535.3313081  0 0
60364.3850608  0 0
61204.9837248  0 0
62057.2880678  0 0
62921.4610961  0 0
63797.6680861  0 0
64686.0766155  0 0
65586.8565957  0 0
66500.1803043  0 0
67426.2224178  0 0
68365.1600451  0 0
69317.1727616  0 0
70282.4426431  0 0
71261.1543011  0 0
72253.4949179  0 0
73259.6542822  0 0
74279.8248256  0 0
75314.2016597  0 0
76362.9826128  0 0
77426.3682681  0 0
78504.562002  0 0
79597.7700231  0 0
80706.2014115  0 0
81830.0681587  0 0
82969.5852083  0 0
84124.9704974  0 0
85296.4449974  0 0
86484.2327573  0 0
87688.5609459  0 0
88909.6598953  0 0
90147.7631452  0 0
91403.1074876  0 0
92675.9330115  0 0
93966.4831495  0 0
95275.0047243  0 0
96601.7479952  0 0
97946.966707  0 0
99310.9181375  0 0
100693.863148  0 0
102096.066231  0 0
103517.795563  0 0
104959.323056  0 0
106420.924406  0 0
107902.879152  0 0
109405.470721  0 0
110928.98649  0 0
112473.717836  0 0
114039.960197  0 0
115628.013121  0 0
117238.180329  0 0
118870.769771  0 0
120526.093687  0 0
122204.468663  0 0
123906.215695  0 0
125631.660247  0 0
127381.132319  0 0
129154.966501  0 0
130953.502048  0 0
132777.082936  0 0
134626.05793  0 0
136500.780655  0 0
138401.609657  0 0
140328.908479  0 0
142283.045721  0 0
144264.395122  0 0
146273.33562  0 0
148310.251434  0 0
150375.53213  0 0
152469.572702  0 0
154592.773642  0 0
156745.541021  0 0
158928.286562  0 0
161141.427725  0 0
163385.387781  0 0
165660.595895  0 0
167967.487209  0 0
170306.502925  0 0
172678.090388  0 0
175082.703174  0 0
177520.801172  0 0
179992.850678  0 0
182499.324482  0 0
185040.701954  0 0
187617.469144  0 0
190230.118867  0 0
192879.150802  0 0
195565.071587  0 0
198288.394913  0 0
201049.641626  0 0
203849.339825  0 0
206688.024963  0 0
209566.239948  0 0
212484.53525  0 0
215443.469003  0 0
218443.607115  0 0
221485.523373  0 0
224569.799554  0 0
227697.025538  0 0
230867.799419  0 0
234082.727618  0 0
237342.425002  0 0
240647.515002  0 0
243998.629726  0 0
247396.410089  0 0
250841.505928  0 0
254334.57613  0 0
257876.288759  0 0
261467.32118  0 0
265108.360191  0 0
268800.102154  0 0
272543.253128  0 0
276338.529005  0 0
280186.655646  0 0
284088.369018  0 0
288044.41534  0 0
292055.551218  0 0
296122.543799  0 0
300246.170909  0 0
304427.221206  0 0
308666.494334  0 0
312964.801067  0 0
317322.963473  0 0
321741.815068  0 0
326222.200971  0 0
330764.978074  0 0
335371.0152  0 0
340041.19327  0 0
344776.405473  0 0
349577.557436  0 0
354445.567397  0 0
359381.36638  0 0
364385.898376  0 0
369460.12052  0 0
374605.003275  0 0
379821.530619  0 0
385110.700233  0 0
390473.523689  0 0
395911.026647  0 0
401424.24905  0 0
407014.245322  0 0
412682.08457  0 0
418428.85079  0 0
424255.643072  0 0
430163.575811  0 0
436153.778921  0 0
442227.398051  0 0
448385.594802  0 0
454629.546953  0 0
460960.448683  0 0
467379.510799  0 0
473887.960972  0 0
480487.043966  0 0
487178.021879  0 0
493962.174388  0 0
500840.798985  0 0
507815.211233  0 0
514886.745014  0 0
522056.752785  0 0
529326.605836  0 0
536697.694554  0 0
544171.428687  0 0
551749.237613  0 0
559432.570617  0 0
567222.897164  0 0
575121.707184  0 0
583130.511353  0 0
591250.841383  0 0
599484.250319  0 0
607832.31283  0 0
616296.625513  0 0
624878.807201  0 0
633580.499266  0 0
642403.365939  0 0
651349.094627  0 0
660419.396233  0 0
669616.005485  0 0
678940.68127  0 0
688395.206965  0 0
697981.390783  0 0
707701.066118  0 0
717556.091894  0 0
727548.35292  0 0
737679.760253  0 0
747952.251562  0 0
758367.7915  0 0
768928.372076  0 0
779636.013041  0 0
790492.76227  0 0
801500.696157  0 0
812661.920009  0 0
823978.568453  0 0
835452.805838  0 0
847086.826656  0 0
858882.855955  0 0
870843.149769  0 0
882969.995549  0 0
895265.7126  0 0
907732.652521  0 0
920373.199662  0 0
933189.771573  0 0
946184.819472  0 0
959360.828709  0 0
972720.319245  0 0
986265.846131  0 0
1000000  0 0
