%time sig_1 sig_2
0.000158 0.920941015889 0.364520697567
0.000159 0.736065152948 0.36742685492
0.00016 0.931147860623 0.37034677486
0.000161 0.6303391981 0.372917298181
0.000162 0.923519709302 0.375447831515
0.000163 1.30360082433 0.380071004597
0.000164 0.738891119844 0.384087009082
0.000165 0.742874822648 0.386321803416
0.000166 0.607739899396 0.388131866744
0.000167 0.876124772954 0.390347898785
0.000168 1.14626998497 0.394236594419
0.000169 0.741999392089 0.397680885485
0.00017 0.996920328152 0.400635876827
0.000171 0.800702564705 0.403756203452
0.000172 0.255576473666 0.404535279334
0.000173 0.923763645869 0.405694872497
0.000174 1.39627837598 0.410419600237
0.000175 0.901851154007 0.415046110074
0.000176 0.71728528239 0.417517202422
0.000177 1.065648487 0.420485790009
0.000178 0.945912914553 0.424151789316
0.000179 0.852198031908 0.4271263523
0.00018 1.05420830242 0.430421438595
0.000181 0.981650756451 0.434101300173
0.000182 0.495326000772 0.436007831048
0.000183 0.715611750268 0.437069251642
0.000184 1.24921323655 0.440485013354
0.000185 1.11303675828 0.445124017758
0.000186 1.02045587562 0.44901755395
0.000187 0.665279500585 0.451484437383
0.000188 1.15573260535 0.454359522906
0.000189 1.22747106619 0.458977245969
0.00019 0.663817727033 0.46202548952
0.000191 0.790791822649 0.463687068424
0.000192 0.985794045741 0.466346590626
0.000193 0.868089402043 0.469231531889
0.000194 0.629741224198 0.470983333467
0.000195 0.803518624997 0.472521942836
0.000196 0.433793663941 0.473437255564
0.000197 1.22928472756 0.475680229902
0.000198 1.05355051784 0.479850081332
0.000199 0.491258075618 0.481682496976
0.0002 0.657029298157 0.482261628371
0.000201 0.7213946 0.483557863343
0.000202 0.622307689239 0.484737239801
0.000203 0.753511233726 0.48600981062
0.000204 1.35505641434 0.489569199402
0.000205 1.23768458331 0.494622605728
0.000206 1.14892809043 0.49899881681
0.000207 0.647592985599 0.501499595761
0.000208 1.49216473588 0.505059643787
0.000209 1.18226010748 0.510271839299
0.00021 1.72821139874 0.516190628255
0.000211 0.506409900134 0.519955748266
0.000212 0.940031314977 0.521228899321
0.000213 1.15292061782 0.524518788484
0.000214 0.762862670306 0.527233222796
0.000215 1.02329980716 0.52952471474
0.000216 0.853708713894 0.532086361363
0.000217 1.63767519404 0.536556035642
0.000218 1.24524188122 0.542223899627
0.000219 0.794269840195 0.545214924846
0.00022 0.871615380982 0.547017109483
0.000221 1.10992362552 0.549796556114
0.000222 0.979585247427 0.552896728717
0.000223 1.63020897442 0.557606889064
0.000224 1.26562615579 0.563183357032
0.000225 0.959951964054 0.566625816703
0.000226 0.507135692626 0.56767130899
0.000227 1.17513734279 0.56938416049
0.000228 1.08497371778 0.572895930053
0.000229 0.488635326241 0.574235748212
0.00023 1.18357055256 0.575875955437
0.000231 0.376050682657 0.577153301808
0.000232 0.734568018055 0.577016482046
0.000233 1.27639995253 0.579700191644
0.000234 1.1277110402 0.583598319022
0.000235 0.726932587275 0.585751233853
0.000236 1.07951723531 0.587739732745
0.000237 0.275951334697 0.588303414335
0.000238 0.542233256978 0.587180924076
0.000239 1.6138486148 0.590255429646
0.00024 1.08307044362 0.595004447026
0.000241 0.931606317976 0.597587103884
0.000242 0.657841741841 0.598821872581
0.000243 0.669810055678 0.599229025814
0.000244 0.845063047692 0.600219959905
0.000245 1.20150375143 0.602869821108
0.000246 1.48385343813 0.607503619219
0.000247 1.64742989785 0.613504924473
0.000248 0.710170038061 0.617045654453
0.000249 0.988256032569 0.618499836681
0.00025 1.55231240826 0.622582293328
0.000251 1.34511571764 0.627756776208
0.000252 0.503987889643 0.629615754212
0.000253 0.783603726981 0.629704571093
0.000254 0.663508941937 0.630292412356
0.000255 0.996857295339 0.631544429377
0.000256 0.0884431501273 0.63098763981
0.000257 1.18197916987 0.631014093862
0.000258 0.646963050898 0.632789529129
0.000259 0.797123856357 0.633348571792
0.00026 1.31317635192 0.635990529029
0.000261 0.685788170222 0.63826726237
0.000262 0.895357885855 0.639221230739
0.000263 0.980750422419 0.641092973121
0.000264 0.842359729251 0.642787014642
0.000265 0.785422770768 0.643858727375
0.000266 1.13471483301 0.64583931168
0.000267 1.31102073554 0.649453534086
0.000268 1.04702828833 0.652770506098
0.000269 1.447635006 0.656494544513
0.00027 1.51860441498 0.661672117784
0.000271 1.08054885647 0.665667637782
0.000272 1.40007422886 0.66926692443
0.000273 0.767923558375 0.671864601402
0.000274 1.39746021171 0.674437821345
0.000275 1.43195565929 0.679074509066
0.000276 1.01248687439 0.682476513083
0.000277 1.13447718273 0.684925579225
0.000278 1.21072742735 0.687980146258
0.000279 0.696802379155 0.689644891187
0.00028 1.1346989226 0.691061106403
0.000281 1.56024122426 0.695172529165
0.000282 0.423311952732 0.697030311039
0.000283 0.926645393763 0.696892190431
0.000284 0.714911467092 0.697668152876
0.000285 1.30479310864 0.699623520677
0.000286 0.602765224339 0.701215426576
0.000287 1.35512309987 0.70295498271
0.000288 0.787259733359 0.705261434529
0.000289 0.569979293419 0.705094562645
0.00029 0.766672395175 0.704864261487
0.000291 1.36229737318 0.707116748104
0.000292 0.424124930429 0.708282351875
0.000293 0.686814551742 0.707325208877
0.000294 1.36258517777 0.709313087547
0.000295 1.07050407706 0.712490136312
0.000296 1.34746375752 0.71559992904
0.000297 0.746309563874 0.717674946107
0.000298 0.452558784074 0.716934344094
0.000299 1.30972000537 0.717962843729
0.0003 0.686335558728 0.719717032687
0.000301 1.17754982998 0.721046309799
0.000302 0.815825152151 0.72277279052
0.000303 1.18419612912 0.724509271989
0.000304 1.14476953005 0.72726504985
0.000305 1.21680522958 0.730105690554
0.000306 0.892917122395 0.732139799108
0.000307 0.783822470096 0.732805171536
0.000308 0.849684959054 0.7333309839
0.000309 0.687932119563 0.73355319785
0.00031 1.11704213096 0.734611316841
0.000311 0.894461364436 0.736309607076
0.000312 0.795253047998 0.736989495823
0.000313 0.971965116211 0.737907848762
0.000314 1.141687675 0.739905397605
0.000315 0.901546303294 0.741669900389
0.000316 0.470048016412 0.741319941037
0.000317 1.11441050225 0.741638811955
0.000318 0.608038821047 0.742387838871
0.000319 0.918491316746 0.742518603567
0.00032 0.844989537477 0.743390620561
0.000321 0.680253292988 0.743511072795
0.000322 0.226872192258 0.741694979134
0.000323 0.969659722255 0.74079661032
0.000324 0.521782638425 0.740827455403
0.000325 1.28017413941 0.741830562043
0.000326 0.934580347387 0.744120166576
0.000327 1.20435025016 0.746157968387
0.000328 1.05707664052 0.748566634661
0.000329 1.0070272322 0.750342247093
0.00033 0.370096318376 0.749955284618
0.000331 0.869991217881 0.749141582806
0.000332 1.10213351986 0.750625538025
0.000333 1.52998144103 0.754167125473
0.000334 1.11159203247 0.757716151894
0.000335 0.934859470283 0.759379173372
0.000336 0.910598214414 0.760402315317
0.000337 1.41997041226 0.762938296917
0.000338 0.811155946488 0.76514696566
0.000339 0.642422585027 0.764906711903
0.00034 0.864144278106 0.764833909395
0.000341 0.878323291158 0.765500345856
0.000342 0.867963640074 0.766174569388
0.000343 1.52568446106 0.768871945823
0.000344 0.803600038817 0.771350856256
0.000345 0.866637307787 0.771750266483
0.000346 0.503963958931 0.771208788522
0.000347 0.464331368138 0.769410778893
0.000348 1.37212281282 0.770342891038
0.000349 0.694181519221 0.771988999013
0.00035 0.966615984229 0.772354848961
0.000351 0.412004734526 0.771834699143
0.000352 1.22968276343 0.772141667715
0.000353 0.698720787075 0.773344637719
0.000354 1.03460128508 0.773929125719
0.000355 1.04387340046 0.775590885837
0.000356 1.47461070239 0.778620238741
0.000357 1.0653999276 0.781698033057
0.000358 0.964426775644 0.783158779051
0.000359 0.681516796494 0.783408148135
0.00036 0.73506689652 0.782937656586
0.000361 0.929519825463 0.783246796431
0.000362 0.603287488032 0.783141299292
0.000363 0.590656991263 0.781975227913
0.000364 0.453549384994 0.780347517335
0.000365 0.46403136288 0.778333441621
0.000366 0.976684549794 0.77797031171
0.000367 0.810305362771 0.778693901236
0.000368 1.06365734562 0.779685335951
0.000369 1.10971829 0.781608248426
0.00037 0.581477319388 0.782009047519
0.000371 0.593637012223 0.780791096618
0.000372 0.830854347438 0.780361761857
0.000373 0.427127075359 0.779413648084
0.000374 0.624157387313 0.777824148807
0.000375 0.807766871184 0.777436675557
0.000376 0.59906601727 0.776973049252
0.000377 -0.303207908717 0.77303302721
0.000378 0.942398435595 0.770192916187
0.000379 0.72938834198 0.770604431617
0.00038 0.634360013856 0.770048668971
0.000381 0.936050571426 0.770143602603
0.000382 0.605335853528 0.770147045089
0.000383 0.856128971972 0.769900171227
0.000384 0.689544973793 0.769918565907
0.000385 0.696714502617 0.769437598477
0.000386 1.18789809323 0.770520362945
0.000387 0.961418196919 0.772425332351
0.000388 -0.12775312027 0.77019807407
0.000389 0.499872376912 0.766539318291
0.00039 0.861271712427 0.766000861592
0.000391 0.647970543668 0.765929584541
0.000392 0.304869359568 0.764116238663
0.000393 1.05778070992 0.763597675302
0.000394 0.0260212988163 0.762209076449
0.000395 0.146572972277 0.757975496656
0.000396 0.827878292311 0.756279652737
0.000397 0.745042853588 0.756468691169
0.000398 0.384808337684 0.755268959474
0.000399 0.452825474385 0.753161589374
0.0004 0.930876003193 0.752777568376
0.000401 0.235572245139 0.751715569036
0.000402 0.510135577819 0.749342566044
0.000403 0.836061279665 0.748865010287
0.000404 0.597950049257 0.748665459022
0.000405 0.616165426172 0.747778497938
0.000406 0.23722750136 0.745767398075
0.000407 0.38188981656 0.743035201185
0.000408 0.708682760152 0.741796599304
0.000409 0.722937003012 0.741633831292
0.00041 0.331143817657 0.7402897237
0.000411 0.137579660608 0.737120839764
0.000412 0.51867824759 0.73455911585
0.000413 0.0633733110394 0.731781041285
0.000414 0.517836768089 0.729017731906
0.000415 0.577527167115 0.727881933911
0.000416 0.733251983014 0.727427877447
0.000417 0.577194057855 0.726975621754
0.000418 0.776800651492 0.726662582482
0.000419 0.493033953711 0.726087935195
0.00042 0.763273654311 0.725474523989
0.000421 0.296647218949 0.724249919955
0.000422 0.0322876941641 0.720743718064
0.000423 0.306644054327 0.717290784925
0.000424 0.379364065255 0.714946437059
0.000425 0.359735728009 0.712783043094
0.000426 0.748146826909 0.711788136437
0.000427 0.0477536810353 0.709822410376
0.000428 0.750058880048 0.707874984735
0.000429 0.417093198988 0.707096437308
0.00043 0.102100461715 0.704293519977
0.000431 1.00656852248 0.703354250418
0.000432 0.564398157194 0.70386866662
0.000433 0.847512956128 0.703881737872
0.000434 0.643824477368 0.704143470945
0.000435 0.0420905641729 0.701881179887
0.000436 0.768594466709 0.700023807615
0.000437 0.676508480212 0.700164909828
0.000438 0.398941411088 0.699147465826
0.000439 0.375234856694 0.69719287973
0.00044 0.19098430499 0.69459926571
0.000441 0.901005379439 0.693668480727
0.000442 0.20446216336 0.692785735059
0.000443 0.267205344006 0.689923612706
0.000444 0.21029054392 0.687097670333
0.000445 -0.102020456332 0.683133103911
0.000446 0.407570886819 0.679811203076
0.000447 0.290803306954 0.67774033637
0.000448 -0.402604607561 0.673145170242
0.000449 0.656246222523 0.669723263271
0.00045 0.70090815181 0.669778719893
0.000451 1.09949033678 0.671221960672
0.000452 0.318946309984 0.67145995119
0.000453 0.0994007018685 0.668564416381
0.000454 0.419544904578 0.666002067823
0.000455 0.326092900694 0.664165712747
0.000456 0.0230911587073 0.661099264107
0.000457 0.266009295113 0.657863855123
0.000458 0.490399136161 0.656112204757
0.000459 0.390462978121 0.654761284182
0.00046 -0.290335048267 0.650973757736
0.000461 0.413037017781 0.647280650829
0.000462 -0.0593786927988 0.644333974207
0.000463 0.387626015387 0.641326173111
0.000464 -0.201103269411 0.637893364896
0.000465 0.51595177402 0.634883942806
0.000466 0.0280248769618 0.632610943234
0.000467 0.038813393167 0.6288579006
0.000468 0.0674402496375 0.625251804427
0.000469 0.191514910407 0.622146518648
0.00047 -0.103958738824 0.61852390339
0.000471 1.16515946863 0.617973193611
0.000472 0.126760803704 0.618148490047
0.000473 0.411782717138 0.615963297889
0.000474 -0.0286636692775 0.613305041491
0.000475 0.352005370696 0.610476227161
0.000476 0.310904818096 0.608728576087
0.000477 0.554002053104 0.607624475349
0.000478 0.386910327483 0.60676532071
0.000479 0.176890448046 0.604730526631
0.00048 0.185695242098 0.60207832136
0.000481 -0.0222881598286 0.598818949804
0.000482 0.0782743336349 0.595243577493
0.000483 0.0626957735033 0.591956748324
0.000484 -0.0654986417284 0.588240244651
0.000485 0.301696566369 0.585295511007
0.000486 0.4078527545 0.583851641834
0.000487 0.280687702398 0.582351021755
0.000488 0.0749710917816 0.579817297356
0.000489 -0.215865767534 0.575744359666
0.00049 -0.0471166752516 0.571314584005
0.000491 -0.124036167487 0.567200141992
0.000492 0.176438592103 0.563811590913
0.000493 -0.176693509502 0.560279354211
0.000494 -0.127963196509 0.555815930196
0.000495 -0.113591071764 0.551578084181
0.000496 -0.466314164982 0.546307149963
0.000497 -0.637606412255 0.539428143167
0.000498 0.130018010522 0.534459788735
0.000499 0.0903512923765 0.531802338054
0.0005 0.0587410364277 0.528938310391
0.000501 -0.694864425186 0.523633119155
0.000502 0.604150378001 0.520069244892
0.000503 -0.024243283148 0.518627913399
0.000504 0.179327164472 0.515865167917
0.000505 -0.139561406118 0.512758578924
0.000506 0.755171433909 0.511474850647
0.000507 -0.252971056242 0.509843991892
0.000508 -0.119179671243 0.505485095498
0.000509 0.0637312846444 0.502145334897
0.00051 -0.0369121328813 0.499084134601
0.000511 0.232230284167 0.496569805566
0.000512 -0.704358850637 0.491980946151
0.000513 0.173721555135 0.487237594149
0.000514 -0.236541868699 0.483989039855
0.000515 -0.319812916463 0.479215204372
0.000516 -0.00772585864676 0.47518786529
0.000517 0.243553208011 0.472950075569
0.000518 0.175656626212 0.471300611084
0.000519 0.0177428256628 0.468954295474
0.00052 -0.164670317911 0.465556855776
0.000521 -0.135804842596 0.461699822451
0.000522 0.206678014004 0.459029919293
0.000523 0.137297794642 0.45723202936
0.000524 -0.0365156585079 0.454683777778
0.000525 0.156446137199 0.452211455088
0.000526 -0.04489115197 0.449728387825
0.000527 -0.53676953354 0.445089892354
0.000528 -0.198749965662 0.439998602186
0.000529 -0.166024169065 0.436100284618
0.00053 -0.0666278976961 0.432640158001
0.000531 -0.137010591738 0.429292567301
0.000532 -0.240194350564 0.425422376836
0.000533 0.0739327228114 0.4222370499
0.000534 -0.524451200782 0.418181451769
0.000535 -0.533966567824 0.412247464898
0.000536 0.14571004969 0.408449425751
0.000537 -0.343748535477 0.405270891727
0.000538 -0.38002605044 0.400465790364
0.000539 -0.164131574997 0.396253301918
0.00054 -0.161479000725 0.392751634015
0.000541 -0.344009671756 0.388708564896
0.000542 -0.313455166793 0.384214867611
0.000543 -0.613205580465 0.378906261283
0.000544 0.0541229147577 0.374782069564
0.000545 0.200994028632 0.373233582602
0.000546 0.234300317204 0.372259065893
0.000547 -0.557779085284 0.368914362375
0.000548 -0.429084777017 0.363513049538
0.000549 -0.393052135184 0.358661452145
0.00055 -0.550196584352 0.353460950389
0.000551 0.0576320400458 0.349704453967
0.000552 -0.687768437451 0.345540645194
0.000553 -0.0879393538385 0.340947022681
0.000554 -0.221117403399 0.337843608583
0.000555 -0.620005969422 0.333093331014
0.000556 -1.02587795152 0.325852494813
0.000557 -0.576986719589 0.318791737354
0.000558 -0.203242459124 0.314351496964
0.000559 -0.192210711272 0.311144091843
0.00056 -0.43578942989 0.307228496432
0.000561 -0.324845169606 0.302922047895
0.000562 -0.870803555634 0.297280215622
0.000563 -0.270096347356 0.29184518085
0.000564 -0.119510047017 0.288797054882
0.000565 -0.268776362062 0.285772154744
0.000566 -0.267492335183 0.282302756975
0.000567 -0.687456522926 0.277543886555
0.000568 -0.580778641022 0.27183368773
0.000569 -0.602184244182 0.266426306576
0.00057 -0.255901130532 0.262070231027
0.000571 -0.630692589245 0.257652158669
0.000572 -0.697726217925 0.251878071475
0.000573 -0.283235361342 0.247228300872
0.000574 -0.141135874395 0.244350758155
0.000575 -1.00168096764 0.239241244078
0.000576 -0.300096530307 0.233665907819
0.000577 -0.40934829852 0.229980532905
0.000578 -0.600908622737 0.225376171904
0.000579 -0.50668204108 0.220495825022
0.00058 -0.341436834125 0.216458648031
0.000581 -0.788879551407 0.211562984761
0.000582 -0.342710526124 0.206693996627
0.000583 -0.725439645259 0.202054183615
0.000584 -0.672490057399 0.196410643757
0.000585 -0.246312122391 0.192302961771
0.000586 -0.943234870057 0.187373102145
0.000587 -0.523314791919 0.181606616528
0.000588 -0.841473163607 0.176194941965
0.000589 -0.940831906327 0.169509602594
0.00059 -0.46889532058 0.164032959033
0.000591 -1.055134476 0.158232650947
0.000592 -0.343627335568 0.152860981645
0.000593 -0.985910283002 0.147739750977
0.000594 -0.553065369284 0.141994688786
0.000595 -0.711086928992 0.137146289964
0.000596 -0.75238418313 0.131704041643
0.000597 -0.727981477778 0.126242971317
0.000598 -0.651221149651 0.121132924179
0.000599 -0.479158725493 0.116834135501
0.0006 -0.762258781828 0.112214529776
0.000601 -0.597559724352 0.107253056191
0.000602 -0.668610522473 0.102615942142
0.000603 -0.558868448944 0.0981290442485
0.000604 -0.642062730235 0.0937533912289
0.000605 -0.534498837985 0.0894814647722
0.000606 -0.51910523153 0.0856213681939
0.000607 -0.332154966016 0.0824191405831
0.000608 -0.947198621301 0.0778962869824
0.000609 -0.702730886556 0.0722412097049
0.00061 -0.786383526829 0.0671251863575
0.000611 -0.296239606566 0.0633142379379
0.000612 -0.815927953307 0.0594346335493
0.000613 -0.575210019543 0.0547056623984
0.000614 -0.737759187522 0.0502511165375
0.000615 -0.343626864275 0.046549733223
0.000616 -1.3634998908 0.0409118676278
0.000617 -0.939036301229 0.0334446389874
0.000618 -1.01419877058 0.0271181065586
0.000619 -0.622430436651 0.0218227320854
0.00062 -0.832767617044 0.0171287229653
0.000621 -0.854289129622 0.0117379904291
0.000622 -0.904302360327 0.00615699357331
0.000623 -1.01289023475 0.000114253696759
0.000624 -0.939498109822 -0.00600086185853
0.000625 -0.741878644648 -0.0112289337191
0.000626 -1.13153887597 -0.0170256839397
0.000627 -0.799649396869 -0.0229670499514
0.000628 -1.05669875003 -0.0286368213093
0.000629 -0.585150800078 -0.0335993231799
0.00063 -0.560157716065 -0.0369756980322
0.000631 -0.741848468312 -0.0408216634766
0.000632 -0.375269641065 -0.0440645157252
0.000633 -0.468075384672 -0.0464296664047
0.000634 -0.48397150014 -0.0491204304217
0.000635 -0.875279323715 -0.0530696033649
0.000636 -1.15198980373 -0.0590861095986
0.000637 -0.567553774596 -0.0641012106913
0.000638 -0.51143741168 -0.0670788471694
0.000639 -0.581052652501 -0.070080108362
0.00064 -1.05452435788 -0.074763385825
0.000641 -0.142761790366 -0.0780447104
0.000642 -0.665305354517 -0.0800865442182
0.000643 -1.34204553869 -0.0858714506201
0.000644 -0.635954033487 -0.0915282020991
0.000645 -0.971395179105 -0.0959887367396
0.000646 -0.970043375428 -0.101467618405
0.000647 -0.634008473195 -0.1058555709
0.000648 -0.475930879062 -0.108668600654
0.000649 -0.594670292424 -0.11134081347
0.00065 -0.593107590548 -0.11436325749
0.000651 -0.559264712731 -0.117255888844
0.000652 -0.668831208537 -0.120367549918
0.000653 -1.17508753603 -0.125388326644
0.000654 -0.54725246489 -0.129996900983
0.000655 -1.05097424024 -0.134187917174
0.000656 -1.38092950716 -0.14096355428
0.000657 -0.793031529902 -0.146888939025
0.000658 -0.587982956622 -0.150293896577
0.000659 -0.857616787654 -0.153879792288
0.00066 -0.700197000723 -0.157794654489
0.000661 -0.897515399936 -0.161809948556
0.000662 -0.768305489667 -0.166013391827
0.000663 -1.123288902 -0.170897573857
0.000664 -1.19592119734 -0.177090350959
0.000665 -1.32581801278 -0.183878610897
0.000666 -0.704803334088 -0.189086292203
0.000667 -1.30330734153 -0.194190857272
0.000668 -0.389264984321 -0.198275261381
0.000669 -0.708834029126 -0.200472338644
0.00067 -1.18009290835 -0.205132332977
0.000671 -0.975809714176 -0.210599241558
0.000672 -1.1426126655 -0.215914529214
0.000673 -0.103454745353 -0.218464523397
0.000674 -0.943854416063 -0.220376083737
0.000675 -0.970168827079 -0.22499000626
0.000676 -1.07102939846 -0.229973310198
0.000677 -0.8755991129 -0.234629232094
0.000678 -1.10382756856 -0.239358707387
0.000679 -0.317178317624 -0.242309723037
0.00068 -1.31572657185 -0.24590587052
0.000681 -0.872571558044 -0.251218848483
0.000682 -0.900563304722 -0.255198359362
0.000683 -0.515869479233 -0.258035841396
0.000684 -1.21978084129 -0.261855261622
0.000685 -0.896612292132 -0.266843151691
0.000686 -1.36342268269 -0.272249650976
0.000687 -0.663456755097 -0.276892100834
0.000688 -1.01981557848 -0.280429379762
0.000689 -0.817565334304 -0.284427133069
0.00069 -0.923684690692 -0.288098788127
0.000691 -1.48496795085 -0.293837586532
0.000692 -0.547974582885 -0.298363808309
0.000693 -0.739245577321 -0.300526261066
0.000694 -1.11429716796 -0.30444875228
0.000695 -1.38431844793 -0.310366884455
0.000696 -1.37590778255 -0.317067248441
0.000697 -0.0641377574129 -0.31959116354
0.000698 -0.81459720898 -0.320341383466
0.000699 -1.42911956695 -0.32536169157
0.0007 -0.391502807986 -0.329025527368
0.000701 -1.29821064123 -0.332256440156
0.000702 -0.836460498188 -0.336860614103
0.000703 -1.0931348335 -0.340793702798
0.000704 -0.769691401657 -0.344493052178
