%frequency sig_1.db sig_1.deg sig_2.db sig_2.deg sig_3.db sig_3.deg sig_4.db sig_4.deg
1.55665435927  0 -4.94973822303e-014  -1.05236929818e-005 -0.0891896529063  -1.05212002261e-005 -0.0903104440452  108.369045758 -3.4795828474
1.57833140565  0 4.90998128951e-014  -1.08188267646e-005 -0.0904316531245  -1.0816264093e-005 -0.0915680517367  108.368996603 -3.52803745463
1.60031031374  0 9.54166404439e-015  -1.11222374746e-005 -0.0916909486152  -1.1119602943e-005 -0.0928431720413  108.368946071 -3.57716681194
1.62259528708  0 -2.90225614684e-014  -1.14341572342e-005 -0.0929677802185  -1.14314488157e-005 -0.0941360488254  108.368894121 -3.62698031546
1.64519058775  0 4.49750310426e-014  -1.17548246762e-005 -0.0942623921278  -1.17520403022e-005 -0.0954469293512  108.368840714 -3.67748749228
1.6681005372  0 3.10601043112e-014  -1.20844851269e-005 -0.0955750319374  -1.20816226673e-005 -0.0967760643244  108.368785809 -3.72869800198
1.69132951703  0 1.19270800555e-015  -1.2423390791e-005 -0.0969059506889  -1.24204480538e-005 -0.0981237079413  108.368729365 -3.78062163878
1.71488196987  0 4.07508568563e-014  -1.2771800945e-005 -0.0982554029195  -1.27687756737e-005 -0.0994901179381  108.368671337 -3.8332683333
1.73876240022  0 -3.54830631651e-014  -1.31299821391e-005 -0.0996236467113  -1.3126872027e-005 -0.10087555564  108.368611682 -3.88664815438
1.76297537529  0 1.10822452182e-014  -1.34982083964e-005 -0.101010943739  -1.34950110625e-005 -0.10228028601  108.368550354 -3.94077131111
1.7875255259  0 -1.29210033934e-015  -1.38767614304e-005 -0.102417559323  -1.38734744282e-005 -0.103704577702  108.368487306 -3.99564815472
1.81241754737  0 -3.92599718493e-015  -1.4265930847e-005 -0.103843762476  -1.42625516625e-005 -0.10514870311  108.36842249 -4.05128918066
1.83765620039  0 -1.08834605506e-014  -1.46660143812e-005 -0.105289825958  -1.46625404309e-005 -0.106612938422  108.368355856 -4.10770503042
1.86324631193  0 -1.5107634737e-014  -1.50773181116e-005 -0.106756026326  -1.50737467389e-005 -0.108097563671  108.368287353 -4.16490649373
1.88919277621  0 -1.68966967453e-014  -1.55001567035e-005 -0.108242643989  -1.54964851657e-005 -0.109602862788  108.368216929 -4.22290451057
1.91550055557  0 1.38155343976e-014  -1.59348536493e-005 -0.10974996326  -1.59310791432e-005 -0.11112912366  108.368144529 -4.28171017331
1.94217468149  0 -1.67973044115e-014  -1.63817415077e-005 -0.111278272411  -1.63778611517e-005 -0.112676638182  108.3680701 -4.34133472873
1.96922025548  0 4.06017683556e-014  -1.68411621689e-005 -0.112827863728  -1.68371729853e-005 -0.114245702313  108.367993582 -4.40178958017
1.99664245011  0 3.82660485114e-015  -1.7313467109e-005 -0.114399033568  -1.73093660533e-005 -0.115836616132  108.367914919 -4.46308628991
2.02444650998  0 -4.32356652011e-015  -1.77990176593e-005 -0.115992082412  -1.77948015898e-005 -0.117449683899  108.36783405 -4.52523658113
2.05263775271  0 -1.08337643837e-014  -1.82981852907e-005 -0.117607314927  -1.82938509748e-005 -0.119085214109  108.367750912 -4.58825234032
2.08122156999  0 -3.15570659801e-014  -1.88113518818e-005 -0.119245040023  -1.88068960177e-005 -0.120743519554  108.367665443 -4.65214561942
2.11020342857  0 -3.79181753431e-014  -1.9338910034e-005 -0.120905570909  -1.93343292108e-005 -0.122424917378  108.367577577 -4.7169286383
2.13958887134  0 2.84759036325e-014  -1.9881263342e-005 -0.122589225157  -1.98765540477e-005 -0.124129729144  108.367487247 -4.78261378693
2.16938351839  0 3.38430896574e-014  -2.04388267338e-005 -0.12429632476  -2.04339853646e-005 -0.125858280894  108.367394383 -4.84921362778
2.19959306803  0 2.61401837883e-014  -2.10120267681e-005 -0.126027196196  -2.10070496248e-005 -0.127610903205  108.367298914 -4.91674089837
2.23022329797  0 -2.68856262917e-014  -2.16013019635e-005 -0.127782170487  -2.15961852379e-005 -0.129387931262  108.367200769 -4.98520851342
2.26128006634  0 1.23246493907e-014  -2.22071031417e-005 -0.129561583266  -2.22018429197e-005 -0.131189704914  108.36709987 -5.05462956776
2.29276931287  0 3.03146618077e-015  -2.28298937614e-005 -0.131365774837  -2.28244860186e-005 -0.133016568743  108.366996142 -5.12501733826
2.32469705999  0 -3.28491663195e-014  -2.34701502861e-005 -0.133195090246  -2.34645908846e-005 -0.134868872129  108.366889504 -5.19638528687
2.357069414  0 1.94312012571e-014  -2.41283625348e-005 -0.135049879339  -2.4122647221e-005 -0.136746969318  108.366779876 -5.26874706303
2.38989256623  0 -2.66868416242e-014  -2.48050340646e-005 -0.136930496838  -2.47991584623e-005 -0.138651219487  108.366667173 -5.3421165061
2.42317279424  0 -5.46657835877e-016  -2.55006825585e-005 -0.138837302401  -2.54946421806e-005 -0.140581986814  108.366551309 -5.41650764825
2.45691646298  0 -2.88237768008e-014  -2.62158402116e-005 -0.140770660694  -2.6209630439e-005 -0.142539640548  108.366432195 -5.49193471706
2.49113002607  0 2.99170924725e-014  -2.69510541447e-005 -0.142730941463  -2.69446702115e-005 -0.144524555082  108.366309741 -5.56841213822
2.52582002696  0 -1.68966967453e-015  -2.7706886826e-005 -0.144718519598  -2.77003238623e-005 -0.146537110018  108.366183852 -5.64595453829
2.56099310026  0 -4.99943438993e-014  -2.84839164956e-005 -0.146733775214  -2.84771694734e-005 -0.148577690247  108.366054432 -5.72457674759
2.59665597293  0 2.03257322612e-014  -2.92827376093e-005 -0.148777093715  -2.92758013675e-005 -0.150646686016  108.365921383 -5.80429380276
2.63281546565  0 -1.4610673068e-014  -3.01039612957e-005 -0.150848865872  -3.00968305342e-005 -0.152744493008  108.365784602 -5.88512095006
2.66947849403  0 -4.89010282275e-014  -3.0948215816e-005 -0.152949487898  -3.09408850737e-005 -0.154871512414  108.365643985 -5.96707364788
2.70665207003  0 1.75427469149e-014  -3.18161470596e-005 -0.155079361522  -3.18086107232e-005 -0.157028151013  108.365499424 -6.05016757004
2.74434330323  0 2.37547677772e-014  -3.27084190191e-005 -0.157238894067  -3.27006713353e-005 -0.159214821246  108.365350808 -6.13441860851
2.78255940221  0 1.88348472543e-014  -3.36257143173e-005 -0.159428498526  -3.36177493486e-005 -0.161431941297  108.365198025 -6.21984287657
2.82130767594  0 -2.6289272289e-014  -3.45687347119e-005 -0.161648593645  -3.45605463645e-005 -0.163679935172  108.365040956 -6.30645671182
2.86059553518  0 -2.58917029538e-014  -3.55382016496e-005 -0.163899603997  -3.55297836709e-005 -0.165959232783  108.364879481 -6.39427667961
2.90043049386  0 2.21644904364e-014  -3.65348568038e-005 -0.166181960069  -3.65262027375e-005 -0.168270270025  108.364713478 -6.48331957571
2.94082017059  0 1.54058117383e-014  -3.75594626434e-005 -0.168496098341  -3.75505658701e-005 -0.170613488865  108.364542819 -6.57360242988
2.98177229002  0 -9.04470237541e-015  -3.86128030284e-005 -0.17084246137  -3.86036567526e-005 -0.17298933742  108.364367373 -6.66514250903
3.02329468441  0 -1.40143190652e-014  -3.9695683796e-005 -0.173221497876  -3.96862810154e-005 -0.17539827005  108.364187006 -6.7579573205
3.06539529506  0 4.7708320222e-015  -4.0808933383e-005 -0.175633662825  -4.07992669056e-005 -0.177840747438  108.364001581 -6.85206461546
3.10808217387  0 4.65156122164e-014  -4.19534034578e-005 -0.178079417518  -4.1943465885e-005 -0.180317236684  108.363810955 -6.94748239221
3.15136348487  0 5.66536302636e-015  -4.31299695768e-005 -0.180559229679  -4.31197533097e-005 -0.18282821139  108.363614982 -7.04422889972
3.19524750576  0 -1.80397085839e-014  -4.43395318447e-005 -0.183073573545  -4.43290290682e-005 -0.185374151751  108.363413513 -7.1423226411
3.23974262953  0 -2.60904876214e-014  -4.5583015611e-005 -0.185622929954  -4.55722182787e-005 -0.187955544649  108.363206392 -7.24178237704
3.28485736603  0 -1.23246493907e-014  -4.68613721728e-005 -0.188207786439  -4.68502720336e-005 -0.190572883744  108.362993463 -7.34262712966
3.33060034362  0 -2.86746883001e-014  -4.81755795129e-005 -0.190828637322  -4.81641680748e-005 -0.193226669571  108.362774561 -7.44487618573
3.37698031083  0 2.31584137744e-014  -4.95266430294e-005 -0.193485983807  -4.95149115621e-005 -0.195917409632  108.36254952 -7.54854910078
3.42400613797  0 -1.433734415e-014  -5.09155963232e-005 -0.196180334074  -5.09035358505e-005 -0.198645618495  108.362318166 -7.6536657026
3.47168681893  0 1.52318751542e-014  -5.23435019766e-005 -0.198912203381  -5.23311032698e-005 -0.201411817893  108.362080323 -7.760246095
3.5200314728  0 -2.50965642834e-015  -5.3811452372e-005 -0.201682114158  -5.37987059409e-005 -0.204216536821  108.361835809 -7.86831066191
3.56904934568  0 2.22887308537e-014  -5.53205705252e-005 -0.204490596109  -5.53074666336e-005 -0.20706031164  108.361584437 -7.97788007103
3.61874981241  0 1.21507128065e-014  -5.68720109464e-005 -0.207338186313  -5.68585395603e-005 -0.20994368618  108.361326015 -8.08897527775
3.6691423784  0 -1.19270800555e-014  -5.8466960522e-005 -0.210225429324  -5.84531113296e-005 -0.212867211839  108.361060343 -8.20161752948
3.72023668141  0 2.651290504e-014  -6.0106639418e-005 -0.213152877282  -6.00924018277e-005 -0.215831447694  108.36078722 -8.31582836938
3.77204249342  0 3.14079774795e-014  -6.17923020263e-005 -0.216121090008  -6.17776651487e-005 -0.218836960606  108.360506436 -8.43162964067
3.82456972247  0 2.63638165393e-014  -6.35252379088e-005 -0.219130635123  -6.3510190543e-005 -0.221884325325  108.360217777 -8.54904349068
3.87782841459  0 -3.97569335183e-016  -6.53067727908e-005 -0.222182088145  -6.52913034338e-005 -0.224974124606  108.359921021 -8.66809237512
3.93182875571  0 -4.6714396884e-015  -6.71382695804e-005 -0.225276032607  -6.71223663783e-005 -0.228106949313  108.35961594 -8.78879906253
3.98658107358  0 3.27249259022e-014  -6.90211294041e-005 -0.228413060165  -6.90047802042e-005 -0.23128339854  108.359302303 -8.91118663842
4.0420958398  0 -1.60021657411e-014  -7.09567926739e-005 -0.231593770712  -7.09399849578e-005 -0.234504079719  108.358979868 -9.03527850979
4.09838367176  0 2.14935921833e-014  -7.29467402019e-005 -0.234818772492  -7.29294611302e-005 -0.237769608739  108.358648389 -9.16109840959
4.15545533472  0 -2.08723900971e-014  -7.49924943249e-005 -0.238088682218  -7.49747306656e-005 -0.241080610062  108.358307611 -9.28867040124
4.21332174385  0 -1.53561155714e-014  -7.70956200696e-005 -0.241404125185  -7.707735823e-005 -0.244437716844  108.357957275 -9.41801888328
4.27199396631  0 1.29706995603e-014  -7.92577263521e-005 -0.244765735396  -7.92389523635e-005 -0.247841571055  108.357597112 -9.54916859402
4.33148322338  0 1.80148605005e-014  -8.14804672022e-005 -0.248174155679  -8.1461166706e-005 -0.251292823603  108.357226847 -9.68214461618
4.3918008926  0 -3.57812401665e-015  -8.37655430388e-005 -0.25163003781  -8.37457012602e-005 -0.254792134456  108.356846195 -9.81697238189
4.45295850994  0 5.21809752428e-016  -8.61147019612e-005 -0.255134042638  -8.60943037259e-005 -0.258340172769  108.356454865 -9.95367767729
4.51496777204  0 -6.21202086223e-015  -8.85297410919e-005 -0.258686840213  -8.85087707924e-005 -0.261937617013  108.356052558 -10.0922866477
4.57784053838  0 -1.30949399776e-014  -9.10125079482e-005 -0.262289109912  -9.09909495434e-005 -0.265585155103  108.355638967 -10.2328258025
4.64158883361  0 1.02125622975e-014  -9.35649018555e-005 -0.265941540566  -9.35427388556e-005 -0.269283484531  108.355213773 -10.3753220202
4.70622484984  0 1.64742793266e-014  -9.61888754034e-005 -0.2696448306  -9.61660908433e-005 -0.273033312496  108.354776652 -10.5198025536
4.77176094894  0 1.98039225088e-014  -9.8886435934e-005 -0.273399688156  -9.88630123856e-005 -0.276835356043  108.354327269 -10.6662950349
4.83820966493  0 -7.95138670366e-016  -0.00010165964708 -0.277206831235  -0.000101635566632 -0.280690342199  108.35386528 -10.8148274815
4.90558370637  0 1.63251908259e-014  -0.000104510630343 -0.281066987835  -0.000104485874558 -0.284599008109  108.353390332 -10.9654283003
4.97389595879  0 2.18663134351e-014  -0.000107441566717 -0.284980896083  -0.000107416116663 -0.288562101179  108.35290206 -11.1181262943
5.04315948717  0 -1.64245831597e-014  -0.000110454698353 -0.288949304383  -0.00011042853456 -0.292580379219  108.352400091 -11.2729506674
5.11338753841  0 7.50412120158e-015  -0.000113552330282 -0.292972971555  -0.000113525432728 -0.296654610588  108.35188404 -11.4299310302
5.18459354389  0 2.49474757827e-014  -0.000116736832165 -0.297052666982  -0.000116709180279 -0.30078557434  108.351353512 -11.5890974056
5.25679112202  0 -1.10822452182e-014  -0.000120010640112 -0.301189170755  -0.000119982212746 -0.304974060369  108.350808102 -11.7504802345
5.32999408084  0 7.08170378295e-015  -0.000123376258558 -0.305383273823  -0.000123347033949 -0.309220869567  108.350247391 -11.9141103819
5.40421642071  0 1.54306598218e-014  -0.000126836262149 -0.309635778144  -0.000126806217942 -0.313526813973  108.34967095 -12.0800191424
5.4794723369  0 2.39038562779e-014  -0.000130393297744 -0.313947496837  -0.000130362410954 -0.317892716927  108.349078338 -12.2482382466
5.5557762224  0 8.0756271209e-015  -0.000134050086409 -0.31831925434  -0.00013401833341 -0.322319413227  108.3484691 -12.4187998667
5.6331426706  0 -9.96408146302e-015  -0.000137809425524 -0.322751886563  -0.000137776782016 -0.326807749294  108.347842771 -12.5917366231
5.71158647813  0 -1.85615183364e-014  -0.000141674190906 -0.327246241052  -0.000141640631918 -0.331358583324  108.34719887 -12.7670815904
5.79112264764  0 -9.69075254508e-015  -0.000145647339011 -0.331803177147  -0.000145612838878 -0.335972785461  108.346536904 -12.9448683037
5.87176639073  0 -1.0958004801e-014  -0.0001497319092 -0.336423566148  -0.000149696441518 -0.340651237958  108.345856367 -13.1251307652
5.95353313081  0 8.05077903745e-015  -0.000153931026063 -0.341108291481  -0.000153894563695 -0.345394835344  108.345156738 -13.3079034504
6.03643850608  0 9.96408146302e-015  -0.0001582479018 -0.345858248867  -0.000158210416859 -0.350204484601  108.344437479 -13.4932213151
6.12049837248  0 1.35919016466e-014  -0.000162685838688 -0.350674346491  -0.000162647302489 -0.355081105329  108.343698041 -13.6811198018
6.20572880678  0 4.59689543805e-015  -0.000167248231598 -0.355557505178  -0.00016720861466 -0.360025629929  108.342937857 -13.8716348464
6.29214610961  0 5.70263515153e-015  -0.000171938570599 -0.360508658565  -0.00017189784262 -0.365039003775  108.342156345 -14.0648028853
6.37976680861  0 9.49196787749e-015  -0.000176760443623 -0.365528753284  -0.000176718573435 -0.370122185398  108.341352905 -14.2606608624
6.46860766155  0 -1.41509835242e-014  -0.000181717539201 -0.370618749138  -0.000181674494772 -0.375276146666  108.340526924 -14.459246236
6.55868565957  0 -1.02125622975e-014  -0.000186813649298 -0.375779619285  -0.000186769397706 -0.380501872972  108.339677767 -14.6605969858
6.65001803043  0 1.24240417245e-016  -0.000192052672204 -0.381012350426  -0.000192007179582 -0.38580036342  108.338804784 -14.8647516207
6.74262224178  0 -3.03146618077e-015  -0.000197438615514 -0.386317942991  -0.000197391847065 -0.391172631018  108.337907307 -15.0717491856
6.83651600451  0 -6.87049507363e-015  -0.000202975599199 -0.39169741133  -0.000202927519142 -0.396619702867  108.336984647 -15.2816292692
6.93171727616  0 -1.3753414189e-014  -0.00020866785875 -0.397151783907  -0.000208618430302 -0.40214262036  108.336036098 -15.4944320114
7.02824426431  0 -3.41661147423e-015  -0.000214519748417 -0.402682103495  -0.000214468933763 -0.40774243938  108.335060933 -15.7101981112
7.12611543011  0 7.75260203607e-015  -0.000220535744542 -0.408289427376  -0.000220483504804 -0.413420230501  108.334058405 -15.9289688342
7.22534949179  0 6.41080552982e-015  -0.00022672044898 -0.413974827542  -0.000226666744187 -0.419177079192  108.333027746 -16.1507860207
7.32596542822  0 4.23659822804e-015  -0.000233078592614 -0.419739390897  -0.000233023381688 -0.425014086023  108.331968164 -16.3756920936
7.42798248256  0 -1.08089163003e-015  -0.000239615038981 -0.425584219471  -0.000239558279681 -0.430932366876  108.33087885 -16.6037300665
7.53142016597  0 1.65115514518e-014  -0.000246334787978 -0.43151043062  -0.000246276436876 -0.436933053158  108.329758967 -16.8349435521
7.63629826128  0 1.47597615687e-014  -0.000253242979696 -0.437519157248  -0.000253182992153 -0.443017292015  108.328607658 -17.0693767703
7.74263682681  0 -5.41688219187e-015  -0.000260344898346 -0.443611548016  -0.00026028322847 -0.449186246551  108.327424039 -17.3070745568
7.8504562002  0 -3.29237105698e-015  -0.000267645976295 -0.449788767566  -0.000267582576905 -0.455441096051  108.326207204 -17.5480823716
7.95977700231  0 1.05728595075e-014  -0.000275151798224 -0.456051996739  -0.000275086620814 -0.461783036202  108.32495622 -17.7924463078
8.07062014115  0 1.14176943448e-014  -0.000282868105396 -0.462402432802  -0.000282801100103 -0.468213279326  108.323670128 -18.0402131002
8.18300681587  0 8.19986753815e-015  -0.000290800800042 -0.468841289675  -0.000290731915605 -0.474733054606  108.322347941 -18.2914301347
8.29695852083  0 -7.42957695123e-015  -0.000298955949879 -0.475369798163  -0.000298885133601 -0.481343608322  108.320988646 -18.5461454566
8.41249704974  0 -1.2759490851e-014  -0.000307339792745 -0.481989206188  -0.000307266990441 -0.488046204089  108.319591201 -18.8044077805
8.52964449974  0 7.14382399157e-015  -0.000315958741366 -0.48870077903  -0.00031588389734 -0.494842123097  108.318154534 -19.0662664995
8.64842327573  0 -8.95773408334e-015  -0.000324819388262 -0.495505799566  -0.000324742445252 -0.501732664352  108.316677543 -19.3317716941
8.76885609459  0 -1.98784667591e-015  -0.00033392851078 -0.502405568512  -0.000333849409925 -0.508719144928  108.315159096 -19.6009741425
8.89096598953  0 1.41385594824e-014  -0.000343293076282 -0.509401404673  -0.000343211757064 -0.515802900216  108.313598029 -19.8739253299
9.01477631452  0 1.217556089e-014  -0.000352920247464 -0.516494645196  -0.000352836647676 -0.522985284173  108.311993142 -20.1506774583
9.14031074876  0 9.04470237541e-015  -0.000362817387837 -0.523686645817  -0.000362731443507 -0.530267669589  108.310343207 -20.4312834566
9.26759330115  0 -6.9574633657e-015  -0.000372992067348 -0.530978781129  -0.000372903712736 -0.537651448339  108.308646957 -20.7157969911
9.39664831495  0 7.21836824192e-015  -0.000383452068169 -0.538372444832  -0.000383361235676 -0.545138031654  108.30690309 -21.0042724748
9.52750047243  0 1.27967629762e-015  -0.000394205390649 -0.545869050007  -0.000394112010776 -0.552728850384  108.305110268 -21.296765079
9.66017479952  0 -1.45361288176e-015  -0.00040526025942 -0.553470029381  -0.000405164260732 -0.560425355275  108.303267117 -21.5933307428
9.7946966707  0 7.5165452433e-015  -0.00041662512969 -0.561176835598  -0.000416526438751 -0.568229017241  108.301372221 -21.8940261844
9.93109181375  0 2.21147942696e-015  -0.0004283086937 -0.568990941499  -0.000428207234998 -0.576141327647  108.299424126 -22.1989089119
10.0693863148  0 1.09083086341e-014  -0.000440319887365 -0.576913840396  -0.000440215583281 -0.584163798587  108.297421338 -22.508037234
10.2096066231  0 -1.57661089483e-014  -0.000452667897109 -0.584947046362  -0.00045256066785 -0.592297963176  108.295362319 -22.8214702714
10.3517795563  0 -3.5532759332e-015  -0.00046536216688 -0.593092094512  -0.000465251930401 -0.60054537584  108.293245487 -23.1392679682
10.4959323056  0 -8.36138008057e-015  -0.000478412405366 -0.601350541301  -0.000478299077339 -0.60890761261  108.291069219 -23.4614911029
10.6420924406  0 -1.42876479831e-014  -0.000491828593415 -0.609723964813  -0.000491712087131 -0.617386271422  108.288831843 -23.7882013006
10.7902879152  0 -8.32410795539e-016  -0.000505620991657 -0.618213965066  -0.000505501217979 -0.625982972419  108.286531641 -24.1194610443
10.9405470721  0 -2.02511880109e-015  -0.00051980014835 -0.626822164313  -0.000519677015655 -0.63469935826  108.284166847 -24.4553336873
11.092898649  0 7.57866545192e-015  -0.000534376907437 -0.635550207347  -0.000534250321519 -0.643537094433  108.281735645 -24.7958834648
11.2473717836  0 -4.34841460356e-016  -0.000549362416823 -0.64439976182  -0.000549232280841 -0.652497869565  108.279236166 -25.1411755067
11.4039960197  0 7.50412120158e-015  -0.000564768136903 -0.653372518551  -0.000564634351286 -0.661583395749  108.276666491 -25.4912758495
11.5628013121  0 -3.54085189147e-015  -0.000580605849304 -0.662470191853  -0.000580468311711 -0.670795408864  108.274024646 -25.8462514496
11.7238180329  0 6.21202086223e-017  -0.000596887665901 -0.671694519855  -0.0005967462711 -0.680135668907  108.271308601 -26.2061701955
11.8870769771  0 9.00743025024e-016  -0.000613626038046 -0.681047264828  -0.000613480677865 -0.689605960324  108.268516268 -26.5711009211
12.0526093687  0 -8.60986091506e-015  -0.000630833766107 -0.690530213528  -0.00063068432934 -0.699208092348  108.265645501 -26.9411134187
12.2204468663  0 -1.61512542418e-016  -0.000648524009213 -0.700145177523  -0.000648370381529 -0.708943899345  108.262694094 -27.3162784524
12.3906215695  0 4.41053481219e-016  -0.000666710295328 -0.709893993545  -0.0006665523592 -0.718815241156  108.259659778 -27.696667772
12.5631660247  0 -1.07467960917e-015  -0.000685406531579 -0.719778523832  -0.000685244166177 -0.728824003454  108.256540219 -28.0823541258
12.7381132319  0 8.98258216679e-015  -0.000704627014862 -0.729800656483  -0.000704460095961 -0.738972098098  108.253333019 -28.4734112756
12.9154966501  0 6.33004925862e-015  -0.000724386442775 -0.739962305815  -0.000724214842677 -0.749261463495  108.250035711 -28.8699140099
13.0953502048  0 1.52815713211e-015  -0.000744699924832 -0.750265412722  -0.000744523512253 -0.759694064966  108.246645759 -29.2719381589
13.2777082936  0 -8.89561387472e-015  -0.000765582994001 -0.760711945047  -0.000765401633989 -0.770271895118  108.243160555 -29.6795606085
13.462605793  0 -4.36083864529e-015  -0.000787051618576 -0.771303897948  -0.000786865172362 -0.780996974223  108.239577416 -30.0928593152
13.6500780655  0 1.31073640193e-015  -0.00080912221434 -0.782043294279  -0.000808930539297 -0.791871350594  108.235893586 -30.511913321
13.8401609657  0 2.60904876214e-015  -0.000831811657126 -0.792932184969  -0.00083161460661 -0.802897100978  108.232106229 -30.9368027684
14.0328908479  0 -7.78987416124e-015  -0.000855137295686 -0.803972649414  -0.000854934718939 -0.814076330942  108.228212429 -31.3676089162
14.2283045721  0 5.2802177329e-016  -0.00087911696493 -0.815166795861  -0.00087890870697 -0.825411175275  108.224209189 -31.8044141541
14.4264395122  0 3.90114910148e-015  -0.000903768999548 -0.826516761814  -0.000903554901049 -0.83690379839  108.220093425 -32.2473020195
14.627333562  0 1.00013535882e-015  -0.000929112247999 -0.838024714431  -0.000928892145165 -0.848556394729  108.215861967 -32.6963572126
14.8310251434  0 2.07481496799e-015  -0.000955166086892 -0.849692850937  -0.00095493981133 -0.86037118918  108.211511555 -33.1516656133
15.037553213  0 -2.82646949232e-015  -0.000981950435785 -0.861523399034  -0.000981717814394 -0.872350437492  108.207038838 -33.6133142971
15.2469572702  0 4.40432279132e-015  -0.00100948577236 -0.873518617321  -0.00100924662716 -0.884496426707  108.202440367 -34.0813915519
